id,Average national import,Biofuel utilisation,Curtailment,EV as flexibility,Electricity production Gini coefficient,Fuel autarky Gini coefficient,Heat electrification,Storage discharge capacity,Transport electrification,Biofuels,Hydro,Nuclear,Offshore wind,Onshore wind,PV,Waste,Wind
0,0.4440726214372915,0.8579358872343621,0.0941340658291252,0.9358074389873322,0.8806123990395417,0.8394009486616678,0.9852176381548612,0.120683911403817,0.999967245817603,2071.072618822628,548.1187679100312,667.8945760407216,0.1422759569923991,9557.37707910226,2308.850433676387,246.7650917180587,9557.519355059252
1,0.4339117428272865,0.9994486062145448,0.3950296674477182,0.8294854758607663,0.919722710826097,0.9598022180842568,0.9211610018590302,0.1247819029161135,0.6070530330842466,2412.6868604645983,528.8931106798296,286.7570106246244,629.8315379440563,10274.332268171976,2012.6976353182615,246.76382239410023,10904.163806116032
2,0.3172378784666428,0.8094591482532145,0.451832154019232,0.9764891810983324,0.7979109005653989,0.7734846943518758,0.7108717682841325,0.7205153030073193,0.997971649234584,1954.048901494156,505.71952900349993,278.2734959509904,88.61138480366688,10069.915256360666,3133.8109766430966,246.76375265028216,10158.526641164333
3,0.3188454145139641,0.8141490498255233,0.4484070938801428,0.977558315492102,0.801645896961058,0.773853705331881,0.7099722666930145,0.7431922144404343,0.9873699917474058,1965.3704080028683,504.3316672436279,277.6870804292406,89.15347428596247,10035.439095522344,3144.2448094122,246.7637525136072,10124.592569808307
4,0.5816781871670095,0.9993525935220008,0.258539123879556,0.9818179766036274,0.8814227257017405,0.9110308392553244,0.0547457766191589,0.0516937981944619,0.9999953933946224,2412.455084102816,538.4885902080543,295.90780917353624,1956.212941540699,9054.60801738568,3340.3039635277346,246.7637642479417,11010.820958926379
5,0.4559369233629682,0.3207780697177254,0.0825483850230075,0.9127805399838622,0.8972734361466305,0.915102290800014,0.9409605175462218,0.1740981006021874,0.9999882568050106,774.3640134378426,536.4591849243569,298.73924112025605,5877.267759892456,5348.009197752883,1982.2150123051997,246.76375329853812,11225.27695764534
6,0.2343316761997713,0.9991225103276468,0.1569107869046975,0.9189876696898756,0.8435922882742589,0.9114919414726448,0.5720801591142,0.3696723877627518,0.9999813207780364,2411.8996591451146,546.9828195362662,306.1842143367083,4227.681352845021,5674.986594818546,1946.634531456272,246.76385404060755,9902.667947663567
7,0.4302266999231939,0.2248917928290688,0.0545510091970172,0.8807180455105994,0.9038019675156528,0.9665149436814064,0.9607303824014614,0.2102233952171373,0.9999847645031308,542.8928213128612,538.2569185195259,326.58060612015083,5902.345756829711,5621.690492327882,1762.6435435454246,246.76439523556445,11524.036249157592
8,0.4358619553936217,0.9999240935756416,0.179137332374593,0.9069884103474772,0.8912163150157916,0.7871795409434552,0.9984212232196132,0.1438855000191779,0.9999863761736963,2413.83469548213,526.5669046315371,270.16754082634094,4249.0448192977565,6154.287744145525,1569.2607768226744,246.76415217101768,10403.33256344328
9,0.4515114934927349,0.2593361698186311,0.0982871311391503,0.8770243384964374,0.9612142547983188,0.9276430061655072,0.9484272726804084,0.166721210693245,0.9999886840859932,626.04216512391,536.257588430537,293.8499905434268,6234.437534412614,5304.38194592834,1774.8083844405744,246.7647287584572,11538.819480340953
